aujourd'hui	ADV	aujourd'hui
compter	VER:infi	compter
à	PRP	à
vingt-cinq	NUM	@card@
à	PRP	à
trente	NUM	@card@
ans	NOM	an
pour	PRP	pour
qu'	KON	que
ils	PRO:cls	il
reviennent	VER:pres	revenir
bien	ADV	bien
beaux	ADJ	beau
pour	PRP	pour
que	KON	que
ça	PRO:cls	ça
redevienne	VER:subp	redevenir
tel	DET:dem	tel
quel	DET:int	quel
quoi	INT	quoi
ah	INT	ah
oui	FNO	oui
moi	PRO:ton	moi
moi	PRO:ton	moi
je	PRO:cls	je
l'	PRO:clo	le
ai	AUX:pres	avoir
vu	VER:pper	voir
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
quelques	DET:ind	quelque
années	NOM	année
ben	INT	ben
ça	PRO:cls	ça
n'	ADV	ne
a	AUX:pres	avoir
jamais	ADV	jamais
pris	VER:pper	prendre
euh	INT	euh
remarquez	VER:impe	remarquer
que	KON	que
du	PRP:det	du
côté	NOM	côté
de	PRP	de
¤T¤	NAM	¤T¤
l'	DET:def	le
année	NOM	année
dernière	ADJ	dernier
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
un	DET:ind	un
incendie	NOM	incendie
on	PRO:cls	on
dirait	VER:cond	dire
qu'	KON	que
on	PRO:cls	on
est	VER:pres	être
dans	PRP	dans
la	DET:def	le
lune	NOM	lune
oui	FNO	oui
il	PRO:clsi	il
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
un	DET:ind	un
incendie	NOM	incendie
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
tout	ADV	tout
des	DET:ind	un
des	DET:ind	un
paysages	NOM	paysage
lunaires	ADJ	lunaire
oui	FNO	oui
oui	FNO	oui
et	KON	et
puis	KON	puis
il	PRO:cls	il
faut	VER:pres	falloir
penser	VER:infi	penser
quand	KON	quand
même	ADV	même
à	PRP	à
l'	DET:def	le
oxygène	NOM	oxygène
aussi	ADV	aussi
oui	FNO	oui
hum	FNO	hum
hum	FNO	hum
également	ADV	également
pour	PRP	pour
les	DET:def	le
gens	NOM	gens
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
beaucoup	ADV	beaucoup
de	PRP	de
facteurs	NOM	facteur
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
pas	ADV	pas
que	KON	que
le	DET:def	le
l'	DET:def	le
orgueil	NOM	orgueil
ou	KON	ou
de	PRP	de
dire	VER:infi	dire
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
ça	PRO:ton	ça
moi	PRO:ton	moi
j'	PRO:cls	je
ai	VER:pres	avoir
ça	PRO:ton	ça
ah	INT	ah
oui	FNO	oui
non	FNO	non
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
certain	ADJ	certain
que	KON	que
aujourd'hui	ADV	aujourd'hui
on	PRO:cls	on
a	VER:pres	avoir
demain	ADV	demain
on	PRO:cls	on
sait	VER:pres	savoir
pas	ADV	pas
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
peut	VER:pres	pouvoir
avoir	VER:infi	avoir
mais	KON	mais
à	PRP	à
part	NOM	part
aussi	ADV	aussi
même	ADJ	même
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
stupidité	NOM	stupidité
ou	KON	ou
une	DET:ind	un
méchanceté	NOM	méchanceté
c'	PRO:cls	ce
est	VER:pres	être
lamentable	ADJ	lamentable
oui	FNO	oui
non	FNO	non
parce	TRC	parce
que	KON	que
de	PRP	de
nos	DET:pos	notre
jours	NOM	jour
franchement	ADV	franchement
arriver	VER:infi	arriver
à	PRP	à
faut	VER:pres	falloir
penser	VER:infi	penser
quand	KON	quand
même	ADV	même
que	KON	que
les	DET:def	le
gens	NOM	gens
respirent	VER:pres	respirer
alors	ADV	alors
déjà	ADV	déjà
que	KON	que
nous	PRO:cls	nous
avons	VER:pres	avoir
le	DET:def	le
Schell	NOM	<unknown>
oui	FNO	oui
qui	PRO:int	qui
comme	KON	comme
odeur	NOM	odeur
est	VER:pres	être
épouvantable	ADJ	épouvantable
par	PRP	par
moment	NOM	moment
hé	INT	hé
bé	VER:impe	<unknown>
ça	PRO:cls	ça
fait	VER:pres	faire
quand	KON	quand
même	ADV	même
une	DET:ind	un
balance	NOM	balance
bien	ADV	bien
sûr	ADJ	sûr
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:ton	ça
qui	PRO:rel	qui
est	VER:pres	être
navrant	ADJ	navrant
il	PRO:clsi	il
faudrait	VER:cond	falloir
quand	KON	quand
même	ADV	même
je	PRO:cls	je
vous	PRO:clo	vous
dis	VER:pres	dire
c'	PRO:cls	ce
est	VER:pres	être
dommage	NOM	dommage
que	KON	que
dans	PRP	dans
les	DET:def	le
écoles	NOM	école
on	PRO:cls	on
n'	ADV	ne
apprenne	VER:subp	apprendre
pas	ADV	pas
aux	PRP:det	au
enfants	NOM	enfant
et	KON	et
on	PRO:cls	on
les	PRO:clo	le
on	PRO:cls	on
les	PRO:clo	le
emballe	VER:pres	emballer
pas	ADV	pas
on	PRO:cls	on
commençe	VER:pres	<unknown>
un	DET:ind	un
peu	NOM	peu
mais	KON	mais
enfin	ADV	enfin
c'	PRO:cls	ce
est	VER:pres	être
c-	TRC	c-
c'	PRO:cls	ce
est	VER:pres	être
léger	ADJ	léger
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
il	PRO:clsi	il
faudrait	VER:cond	falloir
le	PRO:clo	le
faire	VER:infi	faire
dans	PRP	dans
toute	DET:pre	tout
la	DET:def	le
France	NAM	France
et	KON	et
dans	PRP	dans
dans	PRP	dans
tous	DET:pre	tout
les	DET:def	le
pays	NOM	pays
étrangers	ADJ	étranger
je	PRO:cls	je
crois	VER:pres	croire
que	KON	que
ils	PRO:cls	il
commençent	VER:pres	<unknown>
à	PRP	à
être	VER:infi	être
plus	ADV	plus
sévère	ADJ	sévère
chez	PRP	chez
les	DET:def	le
autres	ADJ	autre
que	KON	que
chez	PRP	chez
nous	PRO:ton	nous
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
possible	ADJ	possible
chez	PRP	chez
nous	PRO:ton	nous
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
beaucoup	ADV	beaucoup
d'	PRP	un
ana-	NOM	<unknown>
de	PRP	de
d'	PRP	un
anarchie	NOM	anarchie
et	KON	et
c'	PRO:cls	ce
est	VER:pres	être
vraiment	ADV	vraiment
malheureux	ADJ	malheureux
oui	FNO	oui
bien	ADV	bien
sûr	ADJ	sûr
car	NOM	car
le	DET:def	le
respect	NOM	respect
de	PRP	de
il	PRO:cls	il
faudrait	VER:cond	falloir
surtout	ADV	surtout
apprendre	VER:infi	apprendre
le	DET:def	le
respect	NOM	respect
de	PRP	de
son	DET:pos	son
prochain	ADJ	prochain
ça	PRO:ton	ça
on	PRO:cls	on
l'	PRO:clo	le
oublie	VER:pres	oublier
ah	INT	ah
ah	INT	ah
c'	PRO:cls	ce
est	VER:pres	être
malheureux	ADJ	malheureux
mais	KON	mais
enfin	ADV	enfin
hum	FNO	hum
hum	FNO	hum
c'	PRO:cls	ce
est	VER:pres	être
encore	ADV	encore
un	DET:ind	un
autre	ADJ	autre
sujet	NOM	sujet
à	PRP	à
étudier	VER:infi	étudier
oui	FNO	oui
ben	INT	ben
merci	FNO	merci
beaucoup	ADV	beaucoup
et	KON	et
puis	KON	puis
bon	INT	bon
ben	INT	ben
peut-être	ADV	peut-être
une	DET:ind	un
autre	ADJ	autre
fois	NOM	fois
on	PRO:cls	on
complètera	VER:futu	<unknown>
hé	INT	hé
bien	ADV	bien
avec	PRP	avec
plaisir	NOM	plaisir
merci	FNO	merci
